法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置
臺灣彰化地方法院,086法登他36,130,變更登記,社團法人彰化縣企業經營研究協會,085/10/02,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa%2FAAH&bc=086&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000036&ef=CHD&fg=1,output/details/CHD/AAH/AAAdkxAAHAAAJa%2FAAH
臺灣彰化地方法院,086法登他37,11,變更登記,財團法人台灣省彰化縣私立曉陽高級商工職業學校,086/11/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa%2FAAI&bc=086&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000037&ef=CHD&fg=1,output/details/CHD/AAI/AAAdkxAAHAAAJa%2FAAI
臺灣彰化地方法院,086法登他38,15,變更登記,財團法人私立建國工商專科學校,085/05/27,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIpkAAJ&bc=086&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000038&ef=CHD&fg=1,output/details/CHD/AAJ/AAAdkxAAHAAAIpkAAJ
臺灣彰化地方法院,086法登他39,119,變更登記,財團法人仁愛殘障文教基金會,085/05/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIpkAAK&bc=086&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000039&ef=CHD&fg=1,output/details/CHD/AAK/AAAdkxAAHAAAIpkAAK
臺灣彰化地方法院,086法登他40,14,變更登記,財團法人台灣省彰化縣私立達德高級商工職業學校,086/12/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIpkAAL&bc=086&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000040&ef=CHD&fg=1,output/details/CHD/AAL/AAAdkxAAHAAAIpkAAL
臺灣彰化地方法院,086法登社2,160,設立登記,社團法人彰化縣田尾鄉新興社區發展協會,086/02/18,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIpoAAB&bc=086&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000002&ef=CHD&fg=1,output/details/CHD/AAB/AAAdkxAAHAAAIpoAAB
臺灣彰化地方法院,086法登社3,165,設立登記,社團法人彰化縣明道同心慈善會,086/07/22,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIpoAAC&bc=086&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000003&ef=CHD&fg=1,output/details/CHD/AAC/AAAdkxAAHAAAIpoAAC
臺灣彰化地方法院,086法登社4,170,設立登記,社團法人彰化縣埔鹽鄉角樹社區發展協會,086/06/26,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIpoAAD&bc=086&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000004&ef=CHD&fg=1,output/details/CHD/AAD/AAAdkxAAHAAAIpoAAD
臺灣彰化地方法院,086法登社5,175,設立登記,社團法人中華民國救難協會,087/01/03,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIpoAAE&bc=086&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000005&ef=CHD&fg=1,output/details/CHD/AAE/AAAdkxAAHAAAIpoAAE
臺灣彰化地方法院,086法登社9,177,設立登記,社團法人彰化縣肢體傷殘協進會,078/02/26,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaaAAK&bc=086&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000009&ef=CHD&fg=1,output/details/CHD/AAK/AAAdkxAAHAAAJaaAAK
臺灣彰化地方法院,086法登財1,159,設立登記,財團法人保險傳播基金會,086/02/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaaAAL&bc=086&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000001&ef=CHD&fg=1,output/details/CHD/AAL/AAAdkxAAHAAAJaaAAL
臺灣彰化地方法院,086法登財2,161,設立登記,財團法人拓展文教基金會,086/03/26,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaeAAA&bc=086&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000002&ef=CHD&fg=1,output/details/CHD/AAA/AAAdkxAAHAAAJaeAAA
臺灣彰化地方法院,086法登財3,162,設立登記,財團法人蔡青松文教基金會,086/04/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaeAAB&bc=086&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000003&ef=CHD&fg=1,output/details/CHD/AAB/AAAdkxAAHAAAJaeAAB
臺灣彰化地方法院,086法登財4,163,設立登記,財團法人彰化縣私立慈恩老人養護中心,086/05/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaeAAC&bc=086&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000004&ef=CHD&fg=1,output/details/CHD/AAC/AAAdkxAAHAAAJaeAAC
臺灣彰化地方法院,086法登財5,164,設立登記,財團法人彰化縣洪掛昆仲文教基金會,086/06/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaeAAD&bc=086&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000005&ef=CHD&fg=1,output/details/CHD/AAD/AAAdkxAAHAAAJaeAAD
臺灣彰化地方法院,086法登財7,166,設立登記,財團法人彰化縣頂新和德文教基金會,086/07/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaeAAF&bc=086&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000007&ef=CHD&fg=1,output/details/CHD/AAF/AAAdkxAAHAAAJaeAAF
臺灣彰化地方法院,086法登財8,168,設立登記,財團法人關懷文教基金會,086/08/07,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaeAAG&bc=086&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000008&ef=CHD&fg=1,output/details/CHD/AAG/AAAdkxAAHAAAJaeAAG
臺灣彰化地方法院,086法登財9,169,設立登記,財團法人海頓公園環境保護基金會,086/08/25,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaeAAH&bc=086&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000009&ef=CHD&fg=1,output/details/CHD/AAH/AAAdkxAAHAAAJaeAAH
臺灣彰化地方法院,086法登財10,171,設立登記,財團法人彰濱秀傳紀念醫院,086/08/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaeAAI&bc=086&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000010&ef=CHD&fg=1,output/details/CHD/AAI/AAAdkxAAHAAAJaeAAI
臺灣彰化地方法院,086法登財12,172,設立登記,財團法人彰化縣私立陳珍良社會福利慈善事業基金會,086/09/12,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaeAAJ&bc=086&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000012&ef=CHD&fg=1,output/details/CHD/AAJ/AAAdkxAAHAAAJaeAAJ
臺灣彰化地方法院,086法登財13,173,設立登記,財團法人花壇北玄宮,086/12/12,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaeAAK&bc=086&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000013&ef=CHD&fg=1,output/details/CHD/AAK/AAAdkxAAHAAAJaeAAK
臺灣彰化地方法院,087法登他2,12,變更登記,財團法人彰化縣員林教會聚會所,080/09/27,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaPAAJ&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000002&ef=CHD&fg=1,output/details/CHD/AAJ/AAAdkxAAHAAAJaPAAJ
臺灣彰化地方法院,087法登他3,122,變更登記,財團法人全台鄭姓文教基金會,087/01/09,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaPAAK&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000003&ef=CHD&fg=1,output/details/CHD/AAK/AAAdkxAAHAAAJaPAAK
臺灣彰化地方法院,087法登他4,169,變更登記,財團法人海頓公園環境保護基金會,086/08/25,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaPAAL&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000004&ef=CHD&fg=1,output/details/CHD/AAL/AAAdkxAAHAAAJaPAAL
臺灣彰化地方法院,087法登他5,45,變更登記,財團法人彰化縣私立廣成社會福利慈善事業基金會,088/01/13,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaLAAA&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000005&ef=CHD&fg=1,output/details/CHD/AAA/AAAdkxAAHAAAJaLAAA
臺灣彰化地方法院,087法登他6,121,變更登記,財團法人彰化縣私立圓通老人養護中心,084/07/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaLAAB&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000006&ef=CHD&fg=1,output/details/CHD/AAB/AAAdkxAAHAAAJaLAAB
臺灣彰化地方法院,087法登他7,3,變更登記,財團法人彰化縣私立基督教喜樂保育院,082/06/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaLAAC&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000007&ef=CHD&fg=1,output/details/CHD/AAC/AAAdkxAAHAAAJaLAAC
臺灣彰化地方法院,087法登他8,8,設立登記,財團法人台灣省彰化縣私立文興高級中學,085/12/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaLAAD&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000008&ef=CHD&fg=1,output/details/CHD/AAD/AAAdkxAAHAAAJaLAAD
臺灣彰化地方法院,087法登他9,104,變更登記,財團法人彰化縣私立仁愛社會福利慈善事業基金會,083/07/08,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaLAAE&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000009&ef=CHD&fg=1,output/details/CHD/AAE/AAAdkxAAHAAAJaLAAE
臺灣彰化地方法院,087法登他10,65,變更登記,財團法人彰化縣許水森文教基金會,084/04/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaLAAF&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000010&ef=CHD&fg=1,output/details/CHD/AAF/AAAdkxAAHAAAJaLAAF
臺灣彰化地方法院,087法登他11,21,變更登記,財團法人台灣省彰化縣私立精誠高級中學,086/06/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaLAAG&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000011&ef=CHD&fg=1,output/details/CHD/AAG/AAAdkxAAHAAAJaLAAG
臺灣彰化地方法院,087法登他13,27,變更登記,財團法人臺灣省彰化縣私立培元高級中學,086/04/08,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaLAAH&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000013&ef=CHD&fg=1,output/details/CHD/AAH/AAAdkxAAHAAAJaLAAH
臺灣彰化地方法院,087法登他14,2,變更登記,財團法人私立中州工商專科學校,085/04/30,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaLAAI&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000014&ef=CHD&fg=1,output/details/CHD/AAI/AAAdkxAAHAAAJaLAAI
臺灣彰化地方法院,087法登他16,69,變更登記,財團法人彰化縣賴許柔文教基金會,081/01/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIpoAAK&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000016&ef=CHD&fg=1,output/details/CHD/AAK/AAAdkxAAHAAAIpoAAK
臺灣彰化地方法院,087法登他17,120,變更登記,財團法人台灣省彰化縣彰化市寺廟白龍庵三山匯館,083/08/30,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIpoAAL&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000017&ef=CHD&fg=1,output/details/CHD/AAL/AAAdkxAAHAAAIpoAAL
臺灣彰化地方法院,087法登他18,128,變更登記,財團法人彰化縣私立至誠社會福利慈善事業基金會,087/07/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIpsAAA&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000018&ef=CHD&fg=1,output/details/CHD/AAA/AAAdkxAAHAAAIpsAAA
臺灣彰化地方法院,087法登他19,20,變更登記,財團法人彰化縣私立博愛服務中心,088/01/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIpsAAB&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000019&ef=CHD&fg=1,output/details/CHD/AAB/AAAdkxAAHAAAIpsAAB
臺灣彰化地方法院,087法登他20,15,變更登記,財團法人私立建國工商專科學校,085/05/27,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIpsAAC&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000020&ef=CHD&fg=1,output/details/CHD/AAC/AAAdkxAAHAAAIpsAAC
臺灣彰化地方法院,087法登他21,21,變更登記,財團法人台灣省彰化縣私立精誠高級中學,086/06/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIpsAAD&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000021&ef=CHD&fg=1,output/details/CHD/AAD/AAAdkxAAHAAAIpsAAD
臺灣彰化地方法院,087法登他23,69,變更登記,財團法人彰化縣賴許柔文教基金會,081/01/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIpsAAF&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000023&ef=CHD&fg=1,output/details/CHD/AAF/AAAdkxAAHAAAIpsAAF
臺灣彰化地方法院,087法登他24,6,變更登記,財團法人彰化縣妙化堂,060/09/08,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIpsAAG&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000024&ef=CHD&fg=1,output/details/CHD/AAG/AAAdkxAAHAAAIpsAAG
臺灣彰化地方法院,087法登他25,1,變更登記,財團法人彰化縣彰化八卦山風景協建會,088/01/12,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIpsAAH&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000025&ef=CHD&fg=1,output/details/CHD/AAH/AAAdkxAAHAAAIpsAAH
臺灣彰化地方法院,087法登他26,71,變更登記,財團法人金豊佛苑文教基金會,087/12/30,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIpsAAI&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000026&ef=CHD&fg=1,output/details/CHD/AAI/AAAdkxAAHAAAIpsAAI
臺灣彰化地方法院,087法登他27,10,變更登記,財團法人台灣省彰化縣私立正德高級工商職業學校,088/01/12,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp8AAJ&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000027&ef=CHD&fg=1,output/details/CHD/AAJ/AAAdkxAAHAAAIp8AAJ
臺灣彰化地方法院,087法登他29,122,變更登記,財團法人全台鄭姓文教基金會,083/08/30,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIqIAAJ&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000029&ef=CHD&fg=1,output/details/CHD/AAJ/AAAdkxAAHAAAIqIAAJ
臺灣彰化地方法院,087法登他30,19,變更登記,財團法人彰化縣私立慈生仁愛院,087/09/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp9AAK&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000030&ef=CHD&fg=1,output/details/CHD/AAK/AAAdkxAAHAAAIp9AAK
臺灣彰化地方法院,087法登他31,135,變更登記,財團法人半線文教基金會,084/10/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp9AAL&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000031&ef=CHD&fg=1,output/details/CHD/AAL/AAAdkxAAHAAAIp9AAL
臺灣彰化地方法院,087法登他32,11,變更登記,財團法人台灣省彰化縣私立曉陽高級商工職業學校,086/11/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIqBAAA&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000032&ef=CHD&fg=1,output/details/CHD/AAA/AAAdkxAAHAAAIqBAAA
臺灣彰化地方法院,087法登他33,34,變更登記,財團法人彰化縣私立張?_生慈善基金會,088/01/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIqBAAB&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000033&ef=CHD&fg=1,output/details/CHD/AAB/AAAdkxAAHAAAIqBAAB
臺灣彰化地方法院,087法登他35,49,變更登記,財團法人大葉大學,088/03/04,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIqBAAC&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000035&ef=CHD&fg=1,output/details/CHD/AAC/AAAdkxAAHAAAIqBAAC
臺灣彰化地方法院,087法登他36,27,變更登記,財團法人臺灣省彰化縣私立培元高級中學,088/03/09,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIqBAAD&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000036&ef=CHD&fg=1,output/details/CHD/AAD/AAAdkxAAHAAAIqBAAD
臺灣彰化地方法院,087法登他37,109,變更登記,財團法人施金山文教基金會,088/02/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIqBAAE&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000037&ef=CHD&fg=1,output/details/CHD/AAE/AAAdkxAAHAAAIqBAAE
臺灣彰化地方法院,087法登他39,7,變更登記,財團法人中華基督教浸信宣道會員林教會,088/01/14,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIqBAAF&bc=087&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000039&ef=CHD&fg=1,output/details/CHD/AAF/AAAdkxAAHAAAIqBAAF
臺灣彰化地方法院,087法登社1,178,設立登記,社團法人彰化縣脊髓損傷重建協會,083/01/23,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIqBAAG&bc=087&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000001&ef=CHD&fg=1,output/details/CHD/AAG/AAAdkxAAHAAAIqBAAG
臺灣彰化地方法院,087法登社7,179,設立登記,社團法人彰化縣松柏扶輪社,086/12/31,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIqBAAH&bc=087&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000007&ef=CHD&fg=1,output/details/CHD/AAH/AAAdkxAAHAAAIqBAAH
臺灣彰化地方法院,087法登社11,184,設立登記,社團法人彰化縣聲暉協進會,081/12/06,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIqBAAI&bc=087&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000011&ef=CHD&fg=1,output/details/CHD/AAI/AAAdkxAAHAAAIqBAAI
臺灣彰化地方法院,087法登社14,188,設立登記,社團法人彰化縣聾啞福利協進會,088/03/25,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaqAAL&bc=087&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000014&ef=CHD&fg=1,output/details/CHD/AAL/AAAdkxAAHAAAJaqAAL
臺灣彰化地方法院,087法登財1,183,設立登記,財團法人彰化縣永靖鄉朱文向文教基金會,087/06/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJayAAA&bc=087&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000001&ef=CHD&fg=1,output/details/CHD/AAA/AAAdkxAAHAAAJayAAA
臺灣彰化地方法院,087法登財2,180,設立登記,財團法人晴光文教基金會,087/06/09,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJayAAB&bc=087&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000002&ef=CHD&fg=1,output/details/CHD/AAB/AAAdkxAAHAAAJayAAB
臺灣彰化地方法院,087法登財3,181,設立登記,財團法人洪宗玉文教基金會,087/06/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJayAAC&bc=087&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000003&ef=CHD&fg=1,output/details/CHD/AAC/AAAdkxAAHAAAJayAAC
臺灣彰化地方法院,087法登財4,186,設立登記,財團法人彰化縣黃金春文教基金會,087/12/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJayAAD&bc=087&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000004&ef=CHD&fg=1,output/details/CHD/AAD/AAAdkxAAHAAAJayAAD
臺灣彰化地方法院,087法登財5,185,設立登記,財團法人彰化縣私立海頓社會福利慈善事業基金會,087/08/26,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJayAAE&bc=087&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000005&ef=CHD&fg=1,output/details/CHD/AAE/AAAdkxAAHAAAJayAAE
臺灣彰化地方法院,087法登財6,182,設立登記,財團法人溪州國中文教基金會,087/09/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJayAAF&bc=087&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000006&ef=CHD&fg=1,output/details/CHD/AAF/AAAdkxAAHAAAJayAAF
臺灣彰化地方法院,088法登他1,8,變更登記,財團法人台灣省彰化縣私立文興高級中學,088/01/25,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJayAAG&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000001&ef=CHD&fg=1,output/details/CHD/AAG/AAAdkxAAHAAAJayAAG
臺灣彰化地方法院,088法登他4,21,變更登記,財團法人台灣省彰化縣私立精誠高級中學,088/02/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJayAAH&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000004&ef=CHD&fg=1,output/details/CHD/AAH/AAAdkxAAHAAAJayAAH
臺灣彰化地方法院,088法登他5,45,變更登記,財團法人彰化縣私立廣成社會福利慈善事業基金會,088/01/13,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJayAAI&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000005&ef=CHD&fg=1,output/details/CHD/AAI/AAAdkxAAHAAAJayAAI
臺灣彰化地方法院,088法登他6,22,變更登記,財團法人天主教耶穌聖心修女會,088/02/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJayAAJ&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000006&ef=CHD&fg=1,output/details/CHD/AAJ/AAAdkxAAHAAAJayAAJ
臺灣彰化地方法院,088法登他7,15,變更登記,財團法人私立建國工商專科學校,088/03/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJayAAK&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000007&ef=CHD&fg=1,output/details/CHD/AAK/AAAdkxAAHAAAJayAAK
臺灣彰化地方法院,088法登他8,124,變更登記,財團法人彰化高商文教基金會,088/02/09,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa6AAK&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000008&ef=CHD&fg=1,output/details/CHD/AAK/AAAdkxAAHAAAJa6AAK
臺灣彰化地方法院,088法登他9,130,變更登記,社團法人彰化縣企業經營研究協會,088/02/06,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJazAAK&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000009&ef=CHD&fg=1,output/details/CHD/AAK/AAAdkxAAHAAAJazAAK
臺灣彰化地方法院,088法登他11,35,變更登記,財團法人?奡筒`幼稚園,088/02/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJazAAL&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000011&ef=CHD&fg=1,output/details/CHD/AAL/AAAdkxAAHAAAJazAAL
