法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,
臺灣臺南地方法院,096法登社20,710,設立登記,社團法人台灣物業管理產業協會,096/09/06,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM2HAAH&bc=096&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000020&ef=TND&fg=1,
臺灣臺南地方法院,096法登社21,711,設立登記,社團法人台南市循理疼厝邊服務協會,096/11/02,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM05AAH&bc=096&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000021&ef=TND&fg=1,
臺灣臺南地方法院,096法登社22,712,設立登記,社團法人台南市能仁佛學研究學會,096/11/23,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM18AAA&bc=096&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000022&ef=TND&fg=1,
臺灣臺南地方法院,096法登社23,714,設立登記,社團法人台南市新希望家庭救助協會,096/12/11,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMzYAAA&bc=096&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000023&ef=TND&fg=1,
臺灣臺南地方法院,096法登財1,685,設立登記,財團法人臺南市台灣首廟天壇玉皇上帝社會福利慈善事業基金會,096/01/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM04AAB&bc=096&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000001&ef=TND&fg=1,
臺灣臺南地方法院,096法登財2,684,設立登記,財團法人台南縣私立戴竹社會福利慈善基金會,096/01/12,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM1NAAK&bc=096&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000002&ef=TND&fg=1,
臺灣臺南地方法院,096法登財3,690,設立登記,財團法人台南縣廣興宮,096/02/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0sAAK&bc=096&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000003&ef=TND&fg=1,
臺灣臺南地方法院,096法登財4,692,設立登記,財團法人千佛山佛教基金會,096/03/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM1UAAC&bc=096&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000004&ef=TND&fg=1,
臺灣臺南地方法院,096法登財5,698,設立登記,財團法人臺南市私立慈濟國民小學,096/05/31,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM1%2BAAE&bc=096&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000005&ef=TND&fg=1,
臺灣臺南地方法院,096法登財6,699,設立登記,財團法人臺南市私立慈濟高級中學,096/05/31,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0mAAK&bc=096&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000006&ef=TND&fg=1,
臺灣臺南地方法院,096法登財7,706,設立登記,財團法人王金河文化藝術基金會,096/07/31,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0VAAD&bc=096&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000007&ef=TND&fg=1,
臺灣臺南地方法院,096法登財8,707,設立登記,財團法人二空基督教會,096/08/07,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0tAAF&bc=096&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000008&ef=TND&fg=1,
臺灣臺南地方法院,096法登財9,708,設立登記,財團法人二重港仁安宮,096/08/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM1EAAH&bc=096&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000009&ef=TND&fg=1,
臺灣臺南地方法院,096法登財10,713,設立登記,財團法人樹谷文化基金會,096/12/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0TAAC&bc=096&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000010&ef=TND&fg=1,
臺灣臺南地方法院,096法登財11,716,設立登記,財團法人台南縣私立寒梅社會福利慈善事業基金會,096/12/25,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMzYAAB&bc=096&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000011&ef=TND&fg=1,
臺灣臺南地方法院,096法登財12,715,設立登記,財團法人基督教會台南錫安堂,096/12/19,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMa8AAG&bc=096&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000012&ef=TND&fg=1,
臺灣臺南地方法院,097法登他1,128,變更登記,財團法人台灣省台南縣關廟鄉無極混元玄樞院,097/01/14,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM13AAG&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000001&ef=TND&fg=1,
臺灣臺南地方法院,097法登他2,112,變更登記,財團法人台灣省台南市大觀音亭興濟宮,097/01/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM08AAI&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000002&ef=TND&fg=1,
臺灣臺南地方法院,097法登他3,642,變更登記,財團法人勝寶文化基金會,097/02/26,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM2AAAF&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000003&ef=TND&fg=1,
臺灣臺南地方法院,097法登他4,24,變更登記,財團法人台南縣私立天仁高級工商職業學校,097/02/19,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM2AAAG&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000004&ef=TND&fg=1,
臺灣臺南地方法院,097法登他5,588,變更登記,財團法人台南市私立蒼蘭教養院,097/01/08,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM2AAAH&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000005&ef=TND&fg=1,
臺灣臺南地方法院,097法登他6,89,變更登記,財團法人台灣省台南縣私立城光國民中學,097/01/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM2AAAI&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000006&ef=TND&fg=1,
臺灣臺南地方法院,097法登他7,65,變更登記,財團法人南臺科技大學,097/02/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMzHAAH&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000007&ef=TND&fg=1,
臺灣臺南地方法院,097法登他8,33,變更登記,財團法人台灣省台南市私立崑山高級中學,097/01/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMzNAAD&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000008&ef=TND&fg=1,
臺灣臺南地方法院,097法登他9,83,變更登記,財團法人台灣省台南縣私立新榮高級中學,097/01/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMzHAAI&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000009&ef=TND&fg=1,
臺灣臺南地方法院,097法登他10,61,變更登記,財團法人台灣省台南縣私立明達高級中學,097/01/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMz0AAI&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000010&ef=TND&fg=1,
臺灣臺南地方法院,097法登他11,107,變更登記,財團法人台灣省台南市基督成功教會,097/01/14,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMzNAAE&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000011&ef=TND&fg=1,
臺灣臺南地方法院,097法登他12,94,變更登記,財團法人高清愿紀念慈母文教公益基金會,097/01/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMz4AAA&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000012&ef=TND&fg=1,
臺灣臺南地方法院,097法登他13,607,變更登記,財團法人台南縣創新技術服務基金會,097/01/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMzWAAH&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000013&ef=TND&fg=1,
臺灣臺南地方法院,097法登他14,7,變更登記,財團法人台南市私立長榮高級中學,097/01/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMzWAAI&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000014&ef=TND&fg=1,
臺灣臺南地方法院,097法登他15,703,變更登記,社團法人台南市府城故事協會,097/01/22,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0nAAJ&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000015&ef=TND&fg=1,
臺灣臺南地方法院,097法登他16,81,變更登記,財團法人台灣省台南縣私立興國高級中學,097/02/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM2HAAG&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000016&ef=TND&fg=1,
臺灣臺南地方法院,097法登他17,406,變更登記,財團法人莊漢開教授文教基金會,097/01/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM2AAAK&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000017&ef=TND&fg=1,
臺灣臺南地方法院,097法登他18,135,變更登記,財團法人台南市私立行原社會福利慈善事業基金會,097/01/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM08AAD&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000018&ef=TND&fg=1,
臺灣臺南地方法院,097法登他19,614,變更登記,社團法人台南縣聲暉協進會,097/01/30,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM13AAH&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000019&ef=TND&fg=1,
臺灣臺南地方法院,097法登他20,64,變更登記,財團法人中華基督復興會總會,097/01/31,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM13AAI&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000020&ef=TND&fg=1,
臺灣臺南地方法院,097法登他21,494,變更登記,社團法人天恩慈善會,097/01/31,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM13AAJ&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000021&ef=TND&fg=1,
臺灣臺南地方法院,097法登他22,168,變更登記,財團法人成杏醫學文教基金會,097/02/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM1BAAH&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000022&ef=TND&fg=1,
臺灣臺南地方法院,097法登他23,223,變更登記,財團法人私立長榮大學,097/02/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM08AAE&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000023&ef=TND&fg=1,
臺灣臺南地方法院,097法登他24,196,變更登記,財團法人漢家文教基金會,097/02/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0nAAK&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000024&ef=TND&fg=1,
臺灣臺南地方法院,097法登他25,634,變更登記,社團法人台南縣獅子會,097/02/15,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM08AAF&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000025&ef=TND&fg=1,
臺灣臺南地方法院,097法登他26,712,變更登記,社團法人台南市能仁佛學研究學會,097/02/15,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM1wAAA&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000026&ef=TND&fg=1,
臺灣臺南地方法院,097法登他27,602,變更登記,社團法人台南縣基督教疼厝邊全人發展關顧協會,097/02/18,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM1DAAK&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000027&ef=TND&fg=1,
臺灣臺南地方法院,097法登他28,399,變更登記,財團法人台南縣私立吳俊傑慈善公益基金會,097/02/19,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0xAAE&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000028&ef=TND&fg=1,
臺灣臺南地方法院,097法登他29,118,變更登記,財團法人新營市天理教真明新營教會,097/02/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0kAAG&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000029&ef=TND&fg=1,
臺灣臺南地方法院,097法登他30,480,變更登記,社團法人台南市建力復健協會,097/02/20,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0kAAH&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000030&ef=TND&fg=1,
臺灣臺南地方法院,097法登他31,624,變更登記,財團法人鍾府宗祠,097/02/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0kAAI&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000031&ef=TND&fg=1,
臺灣臺南地方法院,097法登他32,147,變更登記,財團法人范道南文教基金會,097/02/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM1AAAF&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000032&ef=TND&fg=1,
臺灣臺南地方法院,097法登他33,84,變更登記,財團法人臺南市六信高級中學,097/03/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM01AAH&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000033&ef=TND&fg=1,
臺灣臺南地方法院,097法登他34,577,變更登記,社團法人台灣區螺絲貿易協會,097/02/25,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0kAAJ&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000034&ef=TND&fg=1,
臺灣臺南地方法院,097法登他35,465,變更登記,社團法人台南市淨宗學會,097/02/26,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM18AAB&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000035&ef=TND&fg=1,
臺灣臺南地方法院,097法登他36,691,變更登記,社團法人台南市熱蘭遮失智症協會,097/02/29,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM1AAAG&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000036&ef=TND&fg=1,
臺灣臺南地方法院,097法登他37,176,變更登記,財團法人沈水德翁文教基金會,097/03/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0vAAK&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000037&ef=TND&fg=1,
臺灣臺南地方法院,097法登他38,621,變更登記,社團法人臺灣水利產業發展促進協會,097/03/04,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM1AAAI&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000038&ef=TND&fg=1,
臺灣臺南地方法院,097法登他39,197,變更登記,財團法人台南市私立鄭高輝社會福利慈善事業基金會,097/03/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM1AAAJ&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000039&ef=TND&fg=1,
臺灣臺南地方法院,097法登他40,107,變更登記,財團法人台灣省台南市基督成功教會,097/03/07,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0xAAI&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000040&ef=TND&fg=1,
臺灣臺南地方法院,097法登他41,336,變更登記,財團法人宇慶文化教育基金會,097/03/13,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0xAAJ&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000041&ef=TND&fg=1,
臺灣臺南地方法院,097法登他42,413,變更登記,財團法人台南市十信文教基金會,097/03/13,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM04AAH&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000042&ef=TND&fg=1,
臺灣臺南地方法院,097法登他43,514,變更登記,財團法人台南市安平區石門國民小學教育基金會,097/03/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0xAAB&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000043&ef=TND&fg=1,
臺灣臺南地方法院,097法登他44,405,變更登記,社團法人台南市慈光殘障協會,097/03/18,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0xAAC&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000044&ef=TND&fg=1,
臺灣臺南地方法院,097法登他45,203,變更登記,財團法人泰安旌忠文教公益基金會,097/03/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0xAAD&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000045&ef=TND&fg=1,
臺灣臺南地方法院,097法登他46,321,變更登記,財團法人金城文教基金會,097/03/19,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0YAAI&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000046&ef=TND&fg=1,
臺灣臺南地方法院,097法登他47,287,變更登記,財團法人國立臺南大學校務發展文教基金會,097/03/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0XAAC&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000047&ef=TND&fg=1,
臺灣臺南地方法院,097法登他48,198,變更登記,財團法人品漢文教基金會,097/03/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0aAAK&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000048&ef=TND&fg=1,
臺灣臺南地方法院,097法登他49,212,變更登記,財團法人台南紡織文教公益慈善基金會,097/03/26,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0aAAL&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000049&ef=TND&fg=1,
臺灣臺南地方法院,097法登他50,43,變更登記,財團法人台灣省台南市保安宮,097/03/26,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0bAAA&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000050&ef=TND&fg=1,
臺灣臺南地方法院,097法登他51,365,變更登記,財團法人台灣省台南縣西港鄉後營蔡氏宗祠,097/03/27,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0bAAB&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000051&ef=TND&fg=1,
臺灣臺南地方法院,097法登他52,111,變更登記,財團法人台灣省私立統一企業社會福利慈善事業基金會,097/03/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0bAAC&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000052&ef=TND&fg=1,
臺灣臺南地方法院,097法登他54,245,變更登記,社團法人台南市智障者福利家長協進會,097/04/18,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM1UAAJ&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000054&ef=TND&fg=1,
臺灣臺南地方法院,097法登他55,620,變更登記,社團法人教育及兒童青少年發展協會,097/04/07,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM1UAAK&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000055&ef=TND&fg=1,
臺灣臺南地方法院,097法登他56,136,變更登記,財團法人台灣基督長老教會新樓醫院(增設麻豆分院),097/04/07,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM1XAAA&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000056&ef=TND&fg=1,
臺灣臺南地方法院,097法登他57,143,變更登記,財團法人中華福音道路德會台南市安中教會,097/04/08,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0rAAC&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000057&ef=TND&fg=1,
臺灣臺南地方法院,097法登他58,139,變更登記,財團法人台南市基督教青年會社會福利慈善事業基金會,097/04/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0rAAD&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000058&ef=TND&fg=1,
臺灣臺南地方法院,097法登他59,510,變更登記,財團法人呂廷復教育慈善基金會,097/04/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0rAAE&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000059&ef=TND&fg=1,
臺灣臺南地方法院,097法登他61,438,變更登記,財團法人台南縣私立慶美社會福利慈善事業基金會,097/04/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0rAAG&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000061&ef=TND&fg=1,
臺灣臺南地方法院,097法登他62,444,變更登記,社團法人台南縣星光身心障礙勵進會,097/04/16,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0rAAH&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000062&ef=TND&fg=1,
臺灣臺南地方法院,097法登他63,88,變更登記,財團法人台灣省台南縣私立鳳和高級中學,097/04/25,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0rAAI&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000063&ef=TND&fg=1,
臺灣臺南地方法院,097法登他64,673,變更登記,財團法人臺南市臺灣圓璞社會福利慈善事業基金會,097/04/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0TAAI&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000064&ef=TND&fg=1,
臺灣臺南地方法院,097法登他65,377,變更登記,財團法人永裕文教基金會,097/04/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0TAAJ&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000065&ef=TND&fg=1,
臺灣臺南地方法院,097法登他66,96,變更登記,財團法人國立台南第一高級中學校友會獎學基金會,097/04/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0vAAA&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000066&ef=TND&fg=1,
臺灣臺南地方法院,097法登他67,220,變更登記,財團法人成大經營管理文教基金會,097/04/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0vAAB&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000067&ef=TND&fg=1,
臺灣臺南地方法院,097法登他68,196,變更登記,財團法人漢家文教基金會,097/04/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0RAAG&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000068&ef=TND&fg=1,
臺灣臺南地方法院,097法登他69,628,變更登記,財團法人慈愛動物福利基金會,097/04/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM0RAAH&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000069&ef=TND&fg=1,
臺灣臺南地方法院,097法登他70,651,變更登記,社團法人台南市回社慈善會,097/04/25,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM1EAAJ&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000070&ef=TND&fg=1,
臺灣臺南地方法院,097法登他71,190,變更登記,社團法人台南市火炬殘障勵進會,097/04/29,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAM1IAAA&bc=097&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000071&ef=TND&fg=1,
